timestamp,test-class,test-method,time,description,result
2021-12-13 14:16:44.43,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,1945,"[1] recordIndex=0, title=Clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, description=I have to clean my car, workload=0.10, link=http://lavaderos.com",OK
2021-12-13 14:16:46.791,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,2104,"[2] recordIndex=1, title=Clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, description=I have to clean my house, workload=1.00, link=null",OK
2021-12-13 14:16:49.093,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,2024,"[3] recordIndex=2, title=Go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, description=I have to go to the doctor, workload=1.34, link=null",OK
2021-12-13 14:16:51.404,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,2067,"[4] recordIndex=3, title=Developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, description=I have to finish developing my application, workload=8.59, link=http://www.sample-app.com",OK
2021-12-13 14:16:53.555,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,1911,"[5] recordIndex=4, title=Study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, description=I have to study the math exam, workload=11.25, link=null",OK
2021-12-13 14:16:56.711,acme.testing.anonymous.duty.AnonymousDutyListTest,listAnonymousNegative,2914,"[1] user=officer1, password=officer1",OK
2021-12-13 14:16:59.962,acme.testing.anonymous.duty.AnonymousDutyListTest,listAnonymousNegative,3003,"[2] user=officer2, password=officer2",OK
2021-12-13 14:17:14.037,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4959,"[1] recordIndex=0, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, title=Do exercises, description=I have to finish the dp delivery, workload=0.44, link=http://www.sample-app.com",OK
2021-12-13 14:17:19.064,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4791,"[2] recordIndex=1, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, title=Buy vegetables, description=I have to go to the supermarket, workload=1.15, link=http://supermarketOnline.com",OK
2021-12-13 14:17:24.076,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4760,"[3] recordIndex=2, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, title=Study the math test, description=I have to study this month, workload=9.00, link=http://mathExams.com",OK
2021-12-13 14:17:29.088,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4773,"[4] recordIndex=3, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, title=Study the math exam, description=I have to study the math exam, workload=1.34, link=null",OK
2021-12-13 14:17:29.397,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listNegativeAuthenticated,45,"[1] user=administrator, password=administrator",OK
2021-12-13 14:17:41.543,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,3288,"[1] user=officer1, password=officer1",OK
2021-12-13 14:17:44.911,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,3091,"[2] user=officer2, password=officer2",OK
2021-12-13 14:17:47.984,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,administratoDashboardPositive,2813,"administratoDashboardPositive()",OK
2021-12-13 14:18:03.35,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6439,"[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/12/14 17:50, periodFinal=2022/01/25 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false",OK
2021-12-13 14:18:10.13,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6495,"[2] recordIndex=1, title=Hacer DP tarea 7, description=Prueba de edición, periodInitial=2021/12/14 17:50, periodFinal=2022/01/27 19:55, workload=0.50, link=http://www.sample-app.com, isPublic=false",OK
2021-12-13 14:18:16.369,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,5986,"[3] recordIndex=2, title=Hacer DP tarea 10, description=Tengo que terminar la entrega 10, periodInitial=2021/12/14 13:50, periodFinal=2022/01/27 12:12, workload=3.12, link=null, isPublic=true",OK
2021-12-13 14:18:22.707,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6100,"[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/14 12:12, periodFinal=2022/01/27 14:12, workload=1.24, link=null, isPublic=true",OK
2021-12-13 14:18:29.428,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6454,"[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/12/14 19:50, periodFinal=2022/01/27 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false",OK
2021-12-13 14:18:35.972,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6324,"[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/12/14 21:50, periodFinal=2030/10/31 23:55, workload=98.59, link=http://www.sample-app2.com, isPublic=true",OK
2021-12-13 14:18:41.406,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5162,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false",OK
2021-12-13 14:18:47.021,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5378,"[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true",OK
2021-12-13 14:18:52.568,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5320,"[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false",OK
2021-12-13 14:18:58.124,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5327,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-12-13 14:19:04.11,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5738,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
2021-12-13 14:19:09.777,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5461,"[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false",OK
2021-12-13 14:19:24.379,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5322,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, link=null, isPublic=true",OK
2021-12-13 14:19:29.926,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5318,"[2] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, link=null, isPublic=true",OK
2021-12-13 14:19:35.498,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5346,"[3] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, link=http://lavaderos.com, isPublic=true",OK
2021-12-13 14:19:41.001,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5222,"[4] recordIndex=0, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, link=null, isPublic=true",OK
2021-12-13 14:19:46.493,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5267,"[5] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, link=http://www.sample-app.com, isPublic=true",OK
2021-12-13 14:19:52.026,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5304,"[6] recordIndex=0, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, link=http://supermarketOnline.com, isPublic=true",OK
2021-12-13 14:19:57.578,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5340,"[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=false",OK
2021-12-13 14:20:02.969,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5128,"[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=false",OK
2021-12-13 14:20:08.371,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5186,"[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-12-13 14:20:13.741,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5151,"[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true",OK
2021-12-13 14:20:19.121,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5111,"[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=false",OK
2021-12-13 14:20:24.764,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5362,"[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-12-13 14:20:25.545,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAnonymous,339,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-13 14:20:29.235,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeOfficer,3272,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-13 14:20:32.639,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAdministrator,3157,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-13 14:20:49.45,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,7211,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/01/24 23:50, periodFinal=2022/02/28 18:55, workloadInHours=10.00, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-13 14:20:55.562,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5846,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2022/01/24 17:50, periodFinal=2022/02/28 19:55, workloadInHours=10.00, Link=null, isPublic=false",OK
2021-12-13 14:21:01.75,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5950,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2022/01/25 13:50, periodFinal=2022/02/20 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-12-13 14:21:08.345,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,6244,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2022/01/25 17:50, periodFinal=2022/02/28 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-13 14:21:15.501,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,6835,"[5] recordIndex=16, title=Study the math exam, description=I have to study the math exam, periodInitial=2022/01/28 19:50, periodFinal=2022/02/28 17:55, workloadInHours=1.34, Link=null, isPublic=false",OK
2021-12-13 14:21:21.88,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,6031,"[6] recordIndex=17, title=Clean the car, description=I have to clean the car, periodInitial=2022/01/27 17:30, periodFinal=2022/02/28 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",OK
2021-12-13 14:21:35.703,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4568,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, Link=null",OK
2021-12-13 14:21:40.503,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4567,"[2] recordIndex=1, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, Link=null",OK
2021-12-13 14:21:46.026,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,5163,"[3] recordIndex=2, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, Link=http://lavaderos.com",OK
2021-12-13 14:21:51.107,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4746,"[4] recordIndex=3, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, Link=null",OK
2021-12-13 14:21:56.176,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4695,"[5] recordIndex=4, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, Link=http://www.sample-app.com",OK
2021-12-13 14:22:01.25,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4844,"[6] recordIndex=5, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, Link=http://supermarketOnline.com",OK
2021-12-13 14:22:06.357,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4839,"[7] recordIndex=6, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, Link=http://www.sample-app.com",OK
2021-12-13 14:22:11.578,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4912,"[8] recordIndex=7, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, Link=null",OK
2021-12-13 14:22:16.534,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4617,"[9] recordIndex=8, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com",OK
2021-12-13 14:22:21.556,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4789,"[10] recordIndex=9, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com",OK
2021-12-13 14:22:26.807,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4974,"[11] recordIndex=10, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null",OK
2021-12-13 14:22:31.899,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4785,"[12] recordIndex=11, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com",OK
2021-12-13 14:22:35.387,acme.testing.officer.duty.OfficerDutyListTest,listDutyNegative,3178,"[1] user=administrator, password=administrator",OK
2021-12-13 14:22:46.48,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1686,"[1] recordIndex=0, moment=2021/12/11 12:30, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com, atributo1=11-aa03-1221, atributo2=2022/01/20 19:39, atributo3=USD 5.00, atributo4=true",OK
2021-12-13 14:22:48.366,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1586,"[2] recordIndex=1, moment=2021/12/11 12:30, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/, atributo1=11-aa04-1221, atributo2=2022/03/24 12:30, atributo3=EUR 13.00, atributo4=false",OK
2021-12-13 14:22:50.093,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1486,"[3] recordIndex=2, moment=2021/12/11 15:30, author=Foo Bar, text=Just turning 50!, info=null, atributo1=11-aa02-1221, atributo2=2022/01/27 19:39, atributo3=EUR 900.00, atributo4=true",OK
2021-12-13 14:22:52.593,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,2103,"[4] recordIndex=3, moment=2021/12/11 15:39, author=John Doe, text=I'm happy!, info=null, atributo1=11-aa00-1221, atributo2=2022/01/14 19:39, atributo3=EUR 500.00, atributo4=true",OK
2021-12-13 14:22:54.553,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1624,"[5] recordIndex=4, moment=2021/12/11 15:55, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com, atributo1=11-aa01-1221, atributo2=2022/02/01 19:39, atributo3=USD 30.00, atributo4=false",OK
2021-12-13 14:22:58.094,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,3206,"[1] user=officer1, password=officer1",OK
2021-12-13 14:23:01.325,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,2984,"[2] user=officer2, password=officer2",OK
2021-12-13 14:23:15.123,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3275,"[1] recordIndex=5, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com, atributo1=13-aa10-1221, atributo2=2022/12/20 14:00, atributo3=1000 USD, atributo4=true",OK
2021-12-13 14:23:18.714,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3371,"[2] recordIndex=6, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/, atributo1=13-aa11-1221, atributo2=2022/04/01 10:00, atributo3=5 EUR, atributo4=false",OK
2021-12-13 14:23:22.179,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3237,"[3] recordIndex=7, author=Foo Bar, text=Just turning 50!, info=null, atributo1=13-aa12-1221, atributo2=2022/02/04 10:00, atributo3=150 EUR, atributo4=true",OK
2021-12-13 14:23:25.682,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3273,"[4] recordIndex=8, author=John Doe, text=I'm happy!, info=null, atributo1=13-aa13-1221, atributo2=2022/01/10 10:00, atributo3=4 USD, atributo4=true",OK
2021-12-13 14:23:29.996,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4040,"[5] recordIndex=9, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com, atributo1=13-aa14-1221, atributo2=2022/02/20 10:00, atributo3=200 EUR, atributo4=false",OK
2021-12-13 14:23:31.794,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1558,"[1] recodIndex=0, author=Sex, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-13 14:23:33.777,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1625,"[2] recodIndex=1, author=Good morning!, text=sex, info=http://www.sample-app.com",OK
2021-12-13 14:23:35.693,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1568,"[3] recodIndex=2, author=Hola a a million dollars, text=Hello people!, info=http://www.sample-app.com",OK
2021-12-13 14:23:37.722,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1577,"[4] recodIndex=3, author=null, text=Good morning!, info=null",OK
2021-12-13 14:23:39.373,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1324,"[5] recodIndex=4, author=null, text=null, info=null",OK
2021-12-13 14:23:41.337,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1664,"[6] recodIndex=5, author=null, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-13 14:23:43.334,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1679,"[7] recodIndex=6, author=Sex, text=Sex a a a a a a a a a, info=http://www.sample-app.com",OK
2021-12-13 14:23:45.38,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1690,"[8] recodIndex=7, author=Leslie, text=null, info=http://www.sample-app.com",OK
2021-12-13 14:23:47.509,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1701,"[9] recodIndex=8, author=Good morning!, text=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, info=null",OK
