timestamp,test-class,test-method,time,description,result
2021-12-10 13:02:52.287,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5014,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-12-10 13:02:57.897,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5396,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
2021-12-10 13:03:03.825,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5692,"[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false",OK
2021-12-10 13:03:18.523,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5456,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, link=null, isPublic=true",OK
2021-12-10 13:03:24.025,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5272,"[2] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, link=null, isPublic=true",OK
2021-12-10 13:03:29.447,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5171,"[3] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, link=http://lavaderos.com, isPublic=true",OK
2021-12-10 13:03:34.817,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5098,"[4] recordIndex=0, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, link=null, isPublic=true",OK
2021-12-10 13:03:40.248,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5204,"[5] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 13:03:45.722,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5256,"[6] recordIndex=0, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, link=http://supermarketOnline.com, isPublic=true",OK
2021-12-10 13:03:51.119,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5192,"[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=false",OK
2021-12-10 13:03:56.604,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5242,"[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=false",OK
2021-12-10 13:04:02.192,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5299,"[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-12-10 13:04:07.563,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5139,"[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 13:04:12.771,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,4978,"[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=false",OK
2021-12-10 13:04:18.094,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteDutyPositive,5102,"[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-12-10 13:04:18.684,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAnonymous,304,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 13:04:22.066,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeOfficer,3090,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 13:04:25.488,acme.testing.officer.duty.OfficerDutyDeleteTest,deleteTasksNegativeAdministrator,3181,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 13:04:40.1,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5941,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/01/24 23:50, periodFinal=2022/02/28 18:55, workloadInHours=10.00, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 13:04:45.711,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5399,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2022/01/24 17:50, periodFinal=2022/02/28 19:55, workloadInHours=10.00, Link=null, isPublic=false",OK
2021-12-10 13:04:51.299,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5326,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2022/01/25 13:50, periodFinal=2022/02/20 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-12-10 13:04:57.362,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5852,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2022/01/25 17:50, periodFinal=2022/02/28 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-10 13:05:03.282,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5702,"[5] recordIndex=16, title=Study the math exam, description=I have to study the math exam, periodInitial=2022/01/28 19:50, periodFinal=2022/02/28 17:55, workloadInHours=1.34, Link=null, isPublic=false",OK
2021-12-10 13:05:09.0,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5466,"[6] recordIndex=17, title=Clean the car, description=I have to clean the car, periodInitial=2022/01/27 17:30, periodFinal=2022/02/28 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",OK
2021-12-10 13:05:22.42,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4507,"[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, workloadInHours=1.00, Link=null",OK
2021-12-10 13:05:27.159,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4503,"[2] recordIndex=1, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, workloadInHours=11.25, Link=null",OK
2021-12-10 13:05:31.919,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4565,"[3] recordIndex=2, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, workloadInHours=0.10, Link=http://lavaderos.com",OK
2021-12-10 13:05:36.711,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4567,"[4] recordIndex=3, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, workloadInHours=1.34, Link=null",OK
2021-12-10 13:05:41.385,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4453,"[5] recordIndex=4, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, workloadInHours=8.59, Link=http://www.sample-app.com",OK
2021-12-10 13:05:46.039,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4413,"[6] recordIndex=5, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=1.15, Link=http://supermarketOnline.com",OK
2021-12-10 13:05:50.813,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4553,"[7] recordIndex=6, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, Link=http://www.sample-app.com",OK
2021-12-10 13:05:55.765,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4734,"[8] recordIndex=7, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, Link=null",OK
2021-12-10 13:06:00.663,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4663,"[9] recordIndex=8, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com",OK
2021-12-10 13:06:05.468,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4554,"[10] recordIndex=9, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com",OK
2021-12-10 13:06:10.2,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4515,"[11] recordIndex=10, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null",OK
2021-12-10 13:06:14.942,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4489,"[12] recordIndex=11, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com",OK
2021-12-10 13:06:18.118,acme.testing.officer.duty.OfficerDutyListTest,listDutyNegative,2960,"[1] user=administrator, password=administrator",OK
2021-12-10 13:06:28.102,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1037,"[1] recordIndex=0, moment=2021/12/08 12:30, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-12-10 13:06:29.456,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1111,"[2] recordIndex=1, moment=2021/12/08 12:30, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-12-10 13:06:30.72,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1000,"[3] recordIndex=2, moment=2021/12/08 15:30, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-12-10 13:06:31.996,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1056,"[4] recordIndex=3, moment=2021/12/08 15:39, author=John Doe, text=I'm happy!, info=null",OK
2021-12-10 13:06:33.397,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1190,"[5] recordIndex=4, moment=2021/12/08 15:55, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com",OK
2021-12-10 13:06:36.531,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,2874,"[1] user=officer1, password=officer1",OK
2021-12-10 13:06:39.597,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,2841,"[2] user=officer2, password=officer2",OK
2021-12-10 13:06:52.556,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2704,"[1] recordIndex=0, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-12-10 13:06:55.205,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2446,"[2] recordIndex=1, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-12-10 13:06:57.802,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2360,"[3] recordIndex=2, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-12-10 13:07:00.364,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2349,"[4] recordIndex=3, author=John Doe, text=I'm happy!, info=null",OK
2021-12-10 13:07:03.021,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2437,"[5] recordIndex=4, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com",OK
2021-12-10 13:07:04.822,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1589,"[1] recodIndex=0, author=Sex, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-10 13:07:06.515,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1440,"[2] recodIndex=1, author=Good morning!, text=sex, info=http://www.sample-app.com",OK
2021-12-10 13:07:08.209,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1446,"[3] recodIndex=2, author=Hola a a million dollars, text=Hello people!, info=http://www.sample-app.com",OK
2021-12-10 13:07:10.049,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1588,"[4] recodIndex=3, author=null, text=Good morning!, info=null",OK
2021-12-10 13:07:11.649,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1357,"[5] recodIndex=4, author=null, text=null, info=null",OK
2021-12-10 13:07:13.373,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1459,"[6] recodIndex=5, author=null, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-10 13:07:15.022,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1433,"[7] recodIndex=6, author=Sex, text=Sex a a a a a a a a a, info=http://www.sample-app.com",OK
2021-12-10 13:07:16.684,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1437,"[8] recodIndex=7, author=Leslie, text=null, info=http://www.sample-app.com",OK
2021-12-10 13:07:18.526,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1593,"[9] recodIndex=8, author=Good morning!, text=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, info=null",OK
